objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,specobjid,class,redshift,plate,mjd,fiberid
1237656496189341715,4.51055553116902,15.6070339867016,19.19662,18.23237,17.90701,17.79927,17.74736,2566,301,5,338,20.95713,50.93885,68.73792,75.90806,79.61943,6955811927735160832,STAR,-0.000324974,6178,56213,8
1237660750874280118,66.014860919971,32.7690073157456,17.91369,16.40854,16.055,15.96994,15.95202,3557,301,2,78,68.316,273.2659,378.4409,409.2831,416.0937,1410780945593690112,STAR,-2.306516e-05,1253,52974,103
1237665427565903924,227.002647248198,22.1482943871432,18.62281,17.27291,16.54349,16.13978,15.89919,4646,301,1,217,35.55248,123.2634,241.3269,350.0174,436.842,2424187364667582464,GALAXY,0.1286894,2153,54212,454
1237655371433836713,176.311156193615,63.348022941984,18.68209,16.76648,15.88235,15.47025,15.15742,2304,301,6,171,33.66345,196.5208,443.6682,648.4867,865.0294,874928445266618368,GALAXY,0.04646806,777,52320,379
1237664869747458223,135.029078432227,33.6737798461308,18.87892,17.74031,17.25496,16.94662,16.73919,4516,301,2,71,28.08168,80.14452,125.3181,166.4767,201.5192,1432254407935813632,GALAXY,0.07580145,1272,52989,399
1237661358612807734,167.0424884422,46.971595695399,18.04312,17.15022,16.90262,16.82016,16.84148,3698,301,6,88,60.63862,138.0103,173.3607,187.0408,183.4009,7535673472372199424,STAR,-7.709082e-05,6693,56384,92
1237657594077446178,126.615422786213,38.7801462727327,19.11359,18.12746,17.81929,17.69706,17.66137,2822,301,2,141,22.62287,56.10678,74.52151,83.4018,86.1826,9938423331073314816,STAR,0.0004318611,8827,57444,381
1237658205046636648,178.693175833968,50.1448146065617,19.0648,17.23301,16.36985,15.95513,15.62922,2964,301,4,295,23.6627,127.8777,283.1777,414.9034,560.16,1090002541929850880,GALAXY,0.07062671,968,52412,478
1237661816028397594,204.173271535679,11.1531714542771,18.90438,18.61818,18.54683,18.33163,18.09358,3805,301,2,112,27.43079,35.70469,38.1297,46.48811,57.87581,1914089823770011648,QSO,0.440697,1700,53502,218
1237653613719650528,133.834254889621,50.63043399799,19.18433,18.18974,17.96164,17.89264,17.99154,1895,301,4,189,21.19584,52.97881,65.3644,69.65354,63.5806,5807635360524816384,STAR,-0.0004719532,5158,55913,886
1237662264315281696,211.577150267397,9.39927779902787,18.04608,16.90233,16.39787,16.08726,15.87671,3909,301,5,107,60.4734,173.4075,275.9633,367.3647,445.9804,2036883836981241856,GALAXY,0.06981694,1809,53792,476
1237658802574786762,184.802913665495,55.4804602406381,18.81537,17.73646,17.33868,17.08726,16.97111,3103,301,5,155,29.77426,80.42932,116.019,146.2499,162.7592,1147425091395545088,GALAXY,0.04508432,1019,52707,484
1237657610728505483,176.797353518181,56.3345968962756,19.58558,17.79871,16.90724,16.5058,16.19425,2826,301,1,264,14.64625,75.94801,172.6249,249.8493,332.8869,1477247244888467456,GALAXY,0.1075908,1312,52781,242
1237659119863791758,227.293266534513,46.6158412774229,18.82676,17.65968,17.24391,16.97762,16.85625,3177,301,4,129,29.46375,86.32352,126.601,161.7891,180.9227,1181072621844850688,GALAXY,0.02652467,1049,52751,13
1237662306739618048,246.244653554614,23.9643778219274,19.05356,17.67725,16.97309,16.52999,16.27916,3919,301,4,283,23.90891,84.93784,162.4661,244.3444,307.8453,1771084862929790976,GALAXY,0.06479893,1573,53226,161
1237650369949466692,189.989853657006,-2.98805009143784,18.05525,16.67184,16.153,15.98449,15.89577,1140,301,2,248,59.96497,214.4198,345.7812,403.8338,438.2199,3261809072860588032,STAR,-9.348581e-05,2897,54585,280
1237662223533211807,192.557875138987,38.6827524461464,19.26467,17.92153,17.36099,17.01373,16.92573,3900,301,1,414,19.6839,67.82442,113.659,156.4975,169.707,2239543345976207360,GALAXY,0.1106085,1989,53772,467
1237649962456645729,53.3727393676853,-6.86341219180768,17.44126,15.93026,15.18468,14.80761,14.54442,1045,301,3,129,105.559,424.5184,843.5804,1193.871,1521.362,519071774936164352,GALAXY,0.05302468,461,51910,116
1237662236412084492,229.669095923432,6.23836393426548,18.92554,16.88582,15.79881,15.3853,15.00715,3903,301,1,322,26.90132,176.0651,479.1558,701.264,993.4371,2064993964175419392,GALAXY,0.1031633,1834,54562,340
1237662530070708484,224.78113228812,11.7166718046189,19.12676,18.73443,18.64656,18.80488,18.62743,3971,301,4,173,22.35013,32.07932,34.78334,30.06289,35.38659,1932168549162313728,QSO,0.8870882,1716,53827,452
1237660612905926817,183.77657606626,8.97332148504415,18.67827,17.6338,17.22313,16.94471,16.83065,3525,301,1,192,33.78185,88.40582,129.0465,166.7692,185.2395,1384927024111446016,GALAXY,0.03152971,1230,52672,255
1237661387620483174,252.458656176751,31.4060381840431,18.95619,18.72582,19.07252,19.24386,19.60275,3705,301,4,342,26.1525,32.33463,23.49529,20.06412,14.37992,5848146319194214400,STAR,6.281272e-05,5194,56062,808
1237664290465710147,185.99769469834,14.8428888960947,18.86245,17.36426,16.78515,16.78694,16.43597,4381,301,3,101,28.51091,113.3176,193.1705,192.8523,266.446,1989513846426986496,STAR,-0.00033185,1767,53436,177
1237662662132695050,214.097517998958,35.6837571530689,17.38952,16.0072,15.51909,15.38605,15.35802,4002,301,2,47,110.7112,395.4755,619.959,700.7761,719.1044,3271866305585637376,STAR,-7.460042e-05,2906,54577,4
1237651700841709705,132.283748722527,54.2739577595209,19.3499,18.3224,18.0596,17.95223,17.91949,1450,301,1,84,18.19757,46.88565,59.72539,65.93317,67.94419,3565750649515778048,STAR,3.260621e-05,3167,54822,93
1237658492273819807,167.278225429744,9.23970217874178,18.12747,16.54502,15.71919,15.27576,14.90767,3031,301,3,314,56.1059,240.9869,515.6137,775.7025,1088.756,1374757092635731968,GALAXY,0.1049304,1221,52751,121
1237664852566736997,205.375259572314,35.2339371560646,18.0092,16.17099,15.2779,14.8422,14.49441,4512,301,2,58,62.563,340.0974,774.1741,1156.432,1593.068,2283433102149707776,GALAXY,0.05635051,2028,53818,393
1237662638523482663,241.536167712874,9.59533599022688,19.24768,17.90362,17.17563,16.68423,16.42432,3996,301,6,247,19.99426,68.95295,134.8184,211.9854,269.3203,2844088387621644288,GALAXY,0.1434653,2526,54582,237
1237652900223385763,28.1809923166351,-9.61032467214299,18.49329,16.63265,15.79437,15.40505,15.11261,1729,301,3,268,40.05698,222.2997,481.1168,688.6177,901.4763,748773502202439680,GALAXY,0.05270879,665,52168,182
1237662303519703435,244.219152054058,35.298746427306,18.42816,16.93074,16.12651,15.73094,15.41629,3918,301,6,303,42.53339,168.9286,354.3202,510.0631,681.5285,1190181247205271552,GALAXY,0.1143878,1057,52522,382
1237657628992798746,186.730083725895,52.0756737997664,16.49962,14.62872,13.79472,13.377,13.0657,2830,301,3,427,251.2774,1407.712,3034.673,4458.632,5939.113,995341736966383616,GALAXY,0.03001993,884,52374,168
1237655470208188543,225.327191680939,2.82422544075126,19.22601,18.82948,18.02091,17.59685,17.20057,2327,301,6,20,20.39748,29.39039,61.8919,91.46541,131.7527,606971134302251008,QSO,0.2594378,539,52017,404
1237661357004292148,174.163243994195,46.7184529444718,18.18983,17.20229,16.88378,16.78224,16.74758,3698,301,3,120,52.97453,131.548,176.3956,193.6881,199.9683,8334032170982330368,STAR,-0.0005932728,7402,56810,440
1237649964068307155,55.6991283644644,-5.26347454601974,19.24438,18.33575,18.05283,17.93375,17.94525,1045,301,6,145,20.05523,46.31265,60.09882,67.06488,66.35059,520321095006447616,STAR,0.000235302,462,51909,565
1237651736837095462,194.586469505593,2.781835202008,18.68415,18.53608,18.34266,18.39523,18.44151,1458,301,4,466,33.59932,38.50948,46.0186,43.84305,42.00122,589009237623990272,QSO,1.039122,523,52026,595
1237660343929274688,128.118505605264,30.8168283555906,19.44185,18.21326,17.68396,17.32418,17.17752,3462,301,4,126,16.71978,51.84359,84.41393,117.5778,134.579,1360128913736493056,GALAXY,0.1061463,1208,52672,152
1237653664721469563,148.761829041573,1.96466905269392,19.19851,19.12249,18.90497,18.86144,18.90952,1907,301,3,175,20.9207,22.43857,27.41595,28.53693,27.28177,563057464136722432,QSO,1.13883,500,51994,391
1237658201276088406,136.614430552114,39.3795617963903,19.17187,18.11517,17.75667,17.63421,17.59412,2963,301,5,105,21.44037,56.74558,78.94628,88.3719,91.69006,3545572961610211328,STAR,0.000154011,3149,54806,415
1237656241700012519,339.06039209069,13.2171639702496,19.41058,18.57586,17.89191,17.57544,17.27368,2507,301,3,147,17.2083,37.12388,69.70017,93.2871,123.1727,830935614021986304,GALAXY,0.24396,738,52521,78
1237661852534833248,158.485839368006,43.052401386522,19.30776,17.58321,16.74782,16.3763,16.06268,3813,301,6,100,18.91784,92.62209,199.9269,281.5012,375.7723,1608914590454802432,GALAXY,0.1009293,1429,52990,13
1237651752949448743,209.411254287829,1.47046427583493,18.63258,18.20153,17.82603,17.5316,17.27478,1462,301,2,561,35.23405,52.40651,74.06056,97.1314,123.0473,597924077935552512,GALAXY,0.5637983,531,52028,259
1237655504569303042,253.547422094891,40.0907344419482,19.17007,17.85257,17.32417,17.09241,16.97144,2335,301,6,41,21.47598,72.27213,117.5789,145.5579,162.7108,2455677641022269440,STAR,-0.0001572868,2181,53524,327
1237651271887290590,129.206061869383,52.4244142277616,18.2745,17.01359,16.4107,16.06083,15.80439,1350,301,2,167,48.99996,156.5174,272.7228,376.4144,476.6987,499917732171507712,GALAXY,0.04840096,444,51883,66
1237660671430426804,159.308544205392,12.2864295485819,19.54768,17.57807,16.64201,16.22101,15.92138,3538,301,6,277,15.16666,93.06178,220.3926,324.7849,428.0018,1801551778097948672,GALAXY,0.09203362,1600,53090,407
1237662661596545053,215.854261175531,34.8583836920558,18.66135,16.19779,15.06583,14.63718,14.41219,4002,301,1,58,34.31243,331.8054,941.1716,1396.785,1718.403,3727879688375345152,STAR,-1.95445e-05,3311,54943,91
1237663785280143577,20.6411709472356,0.942793626336892,18.96526,17.75027,17.28336,16.94999,16.78908,4263,301,6,253,25.93479,79.41319,122.0834,165.9599,192.4694,449324803023726592,GALAXY,0.05527994,399,51817,330
1237651753488154979,213.62544454865,1.91536539875171,17.5843,16.52686,16.15751,15.90036,15.74187,1462,301,3,589,92.52882,245.0506,344.3459,436.3719,504.9537,600158559870674944,GALAXY,0.05277723,533,51994,196
1237658614130540658,176.365585252758,50.5993094314448,19.02644,17.65597,16.92082,16.57097,16.2711,3059,301,6,116,24.51369,86.61838,170.4786,235.2943,310.1402,1088888465531103232,GALAXY,0.1115554,967,52636,521
1237657613413449730,178.689260979082,58.4816072925567,18.25257,17.11386,16.66938,16.51446,16.46289,2826,301,6,273,49.99982,142.7098,214.9054,247.8653,259.9202,1478405855417231360,STAR,-0.0001664032,1313,52790,361
1237664879955083402,154.968642102036,34.3458007545711,18.8202,17.7874,17.42536,17.22442,17.06993,4518,301,5,179,29.64222,76.74305,107.1161,128.8934,148.5996,2201287207740794880,GALAXY,0.03244529,1955,53442,556
1237657607497384050,123.393388231079,36.2965405090134,18.34918,16.87397,16.13306,15.73862,15.46252,2825,301,3,113,45.74307,177.9964,352.1877,506.4686,653.1182,1004466584032405504,GALAXY,0.08266997,892,52378,596
1237658423545102635,140.013730062866,5.14690528062701,18.24101,17.01847,16.38165,15.97527,15.68908,3015,301,3,173,50.53509,155.8159,280.1159,407.2774,530.1097,1115830349893494784,GALAXY,0.05917471,991,52707,231
1237660613435260965,166.426040342585,8.94366262410548,18.45432,17.20508,16.71882,16.56537,16.52474,3525,301,2,77,41.52083,131.2106,205.3389,236.512,245.5275,1373605628613781504,STAR,5.305479e-05,1220,52723,28
1237652600099176775,314.811962130937,-6.20568726673617,18.18325,18.35864,18.39556,18.19466,17.99414,1659,301,4,64,53.29623,45.34637,43.83026,52.73883,63.4285,716237029125416960,STAR,-8.574987e-05,636,52176,599
1237661971733741679,210.982790115303,6.86895087005704,19.11115,19.0657,18.91458,18.95229,18.99991,3841,301,4,307,22.67374,23.6437,27.17438,26.24606,25.09906,2035790104231962624,QSO,1.264243,1808,54176,593
1237665350781042784,218.055528537517,27.3934174638992,18.26783,17.12525,16.72747,16.40709,16.26235,4628,301,2,29,49.30203,141.2211,203.7102,273.6313,312.6502,2402699603288811520,GALAXY,0.06438596,2134,53876,106
1237663530797105324,126.14346084204,55.0090245490469,18.76252,16.95367,16.04279,15.55357,15.19045,4204,301,4,158,31.25947,165.3982,382.7215,600.5833,839.1105,2006493602196252672,GALAXY,0.05422994,1782,53299,509
1237658203424358503,142.877675198705,40.4462380289169,19.09095,17.1837,16.2547,15.84854,15.50651,2964,301,1,117,23.09953,133.8194,314.8609,457.7029,627.1842,1057220881383712768,GALAXY,0.096444,939,52636,3
1237662238539776084,184.056118522825,10.6453425366825,19.47903,18.55412,18.21565,18.07936,18.04402,3903,301,5,20,16.15679,37.87478,51.72934,58.64767,60.57958,1384970729698650112,STAR,0.0002680003,1230,52672,414
1237657611264327790,172.385368250696,56.2506777041881,19.56854,17.73019,16.8818,16.4916,16.19801,2826,301,2,248,14.87802,80.89521,176.7178,253.1395,331.7371,1473854426564290560,GALAXY,0.05923124,1309,52762,187
1237658311333118006,196.821155099732,58.9176332458059,18.13217,17.0093,16.58769,16.43307,16.36028,2989,301,2,82,55.86345,157.1376,231.6978,267.1593,285.6841,3644584534739099648,STAR,-0.0003731086,3237,54883,169
1237664091831926801,145.342255326656,31.653387587397,19.09734,18.14762,17.91148,17.79394,17.76178,4335,301,1,230,22.96408,55.07475,68.45501,76.28215,78.56873,11760227523736391680,STAR,-5.206362e-06,10445,58158,738
1237663548516073646,131.093941964534,59.2941080978727,17.16262,15.87902,15.23101,14.86746,14.56993,4208,301,5,192,136.4432,445.0344,808.3469,1129.835,1486.035,2009818269606766592,GALAXY,0.03782024,1785,54439,316
1237662667501732300,251.206768154507,21.9914243242659,19.53278,18.33614,17.88271,17.73126,17.68048,4003,301,4,52,15.37633,46.29604,70.29339,80.81508,84.67867,1766636787666544640,STAR,-0.0001054185,1569,53168,363
1237662661598642248,221.308171093115,33.0302831937689,16.45491,15.31135,14.81684,14.49641,14.27207,4002,301,1,90,261.8388,750.6922,1183.757,1590.136,1955.118,1853288205076424704,GALAXY,0.04561967,1646,53498,207
1237658491743961178,183.479337285133,9.22489403650287,19.40833,19.38997,19.16778,19.05242,19.07216,3031,301,2,421,17.24403,17.53885,21.52152,23.93367,23.48043,1384937469471909888,QSO,1.445522,1230,52672,293
1237661851475247170,203.59710598058,43.7254966950535,18.33752,18.32688,18.13712,17.77931,17.83444,3813,301,4,316,46.23692,46.69252,55.60955,77.31649,73.48179,1513343387179182080,QSO,0.2250107,1344,52792,487
1237648704057704664,223.400842120208,-0.213351708957401,17.35765,15.71953,15.14707,14.96158,14.88078,752,301,3,533,114.009,515.4532,873.3201,1036.022,1116.059,3275253077552162816,STAR,5.343566e-05,2909,54653,37
1237661361304764456,222.160060975222,40.5807890989684,18.65932,17.23187,16.65535,16.42236,16.34338,3699,301,3,204,34.37691,128.0122,217.7015,269.8092,290.1655,3812443402696499200,STAR,-0.0001534594,3386,54952,532
1237652948529643825,9.18978363946475,-9.33248132287545,18.75271,17.76139,17.22463,16.96697,17.15051,1740,301,5,83,31.5433,78.60363,128.8686,163.3847,137.9701,736510373770848256,QSO,1.779346,654,52146,625
1237654948915773677,244.45776995784,50.4368772830116,19.03115,17.38716,16.43539,15.98551,15.63949,2206,301,3,161,24.40774,110.9525,266.5896,403.454,554.8843,3247215528913168384,GALAXY,0.147497,2884,54526,437
1237657628431548903,119.053140016376,26.7770429460231,19.46135,19.15644,19.35666,19.54417,19.82833,2830,301,2,55,16.42206,21.7479,18.08496,15.21498,11.6663,1046044344764622848,STAR,8.111184e-05,929,52581,303
1237648722301943866,174.19770909494,0.818265846479467,19.13292,17.72174,17.17066,16.9461,16.81621,756,301,5,390,22.22359,81.52745,135.4368,166.5556,187.7193,3222471843441043456,STAR,0.000136036,2862,54471,532
1237661151920062564,211.636474986723,47.2832913090608,18.93457,17.79197,17.88626,17.98758,18.10723,3650,301,5,127,26.67848,76.42067,70.06432,63.82143,57.1522,1446955973448067072,STAR,-0.0008803795,1285,52723,635
1237662534893109722,228.419417013061,11.5085295485925,18.48667,16.41974,15.46058,15.02021,14.66434,3972,301,5,29,40.30201,270.46,654.2886,981.5593,1362.278,1934462680559544320,GALAXY,0.06408847,1718,53850,606
1237665532796141649,238.860675791246,17.890306087181,18.41727,16.94972,16.37122,16.15827,16.05102,4670,301,5,271,42.9623,166.0013,282.8204,344.1061,379.8309,2445510193967032320,STAR,4.97464e-05,2172,54230,202
1237648721769594926,184.555632560022,0.305880676236367,19.28181,17.22088,16.3457,16.07178,15.90977,756,301,4,459,19.37562,129.3146,289.5472,372.6396,432.6032,3722387077686468608,STAR,-5.928416e-05,3306,54922,589
1237651533873086485,131.163397425871,54.11399939284,18.25455,16.31539,15.58952,15.30509,15.15029,1411,301,2,57,49.9085,297.7445,581.0203,755.0282,870.7294,2607746425244641280,STAR,1.147638e-05,2316,53757,590
1237661388148572443,234.812299119779,46.2384398544112,18.72956,17.6443,17.37701,17.24427,17.14776,3705,301,5,208,32.223,87.55482,111.9937,126.5585,138.32,1499862274926471168,GALAXY,0.0294497,1332,52781,595
1237651755074584700,158.305804857961,3.15654455488188,19.32095,19.19263,19.15026,19.02258,18.88314,1462,301,6,220,18.6895,21.03484,21.8718,24.60063,27.95376,568679547386488832,QSO,2.073396,505,52317,364
1237661949737238593,230.326020797559,8.67463220972601,18.7838,17.91661,17.6117,17.50145,17.48816,3836,301,3,539,30.65297,68.13241,90.22318,99.8664,101.0907,6181264256560025600,STAR,0.0004408507,5490,56003,268
1237661360759636108,197.334068602428,46.1760334918739,19.42537,19.2776,19.11693,19.22924,19.29119,3699,301,2,78,16.97541,19.45146,22.5536,20.33619,19.18139,8344133108858376192,QSO,0.9427277,7411,56776,323
1237655743483019590,227.350146798282,5.24103749579992,17.38167,16.07306,15.45746,15.12811,14.82683,2391,301,3,135,111.5143,372.1999,656.1669,888.6985,1172.918,2062699003446847488,GALAXY,0.03722689,1832,54259,183
1237664835934289942,145.222435933233,30.243633263017,17.92294,16.57212,16.07251,15.90652,15.83618,4508,301,3,219,67.73637,235.0454,372.3867,433.9037,462.9415,3252889558735415296,STAR,0.0001849489,2889,54530,599
1237657584950968560,41.9094310535418,-0.854358828048241,18.66292,17.68837,17.2155,17.01192,16.94594,2820,301,1,146,34.26288,84.07171,129.9565,156.758,166.5778,1873532129481091072,GALAXY,0.02352848,1664,52973,126
1237659330311094387,237.809437901358,46.4119491234421,19.47346,18.21394,17.5766,17.1805,16.94887,3226,301,4,36,16.23999,51.81117,93.18778,134.2148,166.1288,1315090444551481344,GALAXY,0.07326395,1168,52731,143
1237657589244559440,165.619749968456,52.4213087774135,19.27302,18.28181,17.78909,17.4333,17.28885,2821,301,1,125,19.5331,48.67144,76.62377,106.3359,121.4635,1138309314444814336,GALAXY,0.09982038,1011,52652,89
1237661977085083826,187.412532943254,8.66399007930816,18.34172,16.41392,15.4464,15.00634,14.65643,3842,301,6,42,46.05832,271.9136,662.8848,994.1756,1372.227,1831962901758371840,GALAXY,0.08932219,1627,53473,450
